ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
160   6   0.672175   192   64   8192   25097407   10922
160   6   0.664611   224   64   8192   25497016   9362
160   6   0.664487   256   64   8192   25497658   8192
160   6   0.663937   288   64   8192   25401483   7280
160   6   0.671271   320   64   8192   25133479   6552
160   5   0.548686   32   32   4097   30601064   65536
160   5   0.552607   64   32   4097   30398884   32768
160   5   0.553065   96   32   4097   30416965   21845
160   5   0.561290   128   32   4097   29950596   16384
160   5   0.553581   160   32   4097   30509360   13107
160   5   0.553334   192   32   4097   30509266   10922
160   5   0.553654   224   32   4097   30429132   9362
160   5   0.560153   256   32   4097   30057833   8192
160   5   0.553494   288   32   4097   30387628   7281
160   5   0.553628   320   32   4097   30519383   6553
160   4   0.439709   32   64   12288   38170885   65536
160   4   0.447880   64   64   12288   37514411   32768
160   4   0.443146   96   64   12288   37918791   21844
160   4   0.443270   128   64   12288   37910228   16384
160   4   0.443366   160   64   12288   37922587   13106
160   4   0.442283   192   64   12288   38072058   10922
160   4   0.443564   224   64   12288   38023541   9362
160   4   0.443736   256   64   12288   38008971   8192
160   4   0.442823   288   64   12288   37890867   7280
160   4   0.443777   320   64   12288   37897626   6552
160   3   0.331032   32   32   8192   50699480   65536
160   3   0.331811   64   32   8192   50601783   32768
160   3   0.332059   96   32   8192   50569231   21845
160   3   0.332089   128   32   8192   50607559   16384
160   3   0.340505   160   32   8192   49398552   13107
160   3   0.332117   192   32   8192   50712935   10922
160   3   0.332250   224   32   8192   50748277   9362
160   3   0.340629   256   32   8192   49425836   8192
160   3   0.332332   288   32   8192   50742105   7281
160   3   0.339170   320   32   8192   49630853   6553
160   2   0.220227   32   32   12288   76198897   65536
160   2   0.226717   64   32   12288   74053973   32768
160   2   0.224991   96   32   12288   74639508   21845
160   2   0.226323   128   32   12288   74256297   16384
160   2   0.225244   160   32   12288   74599038   13107
160   2   0.225315   192   32   12288   74592351   10922
160   2   0.225389   224   32   12288   74613001   9362
160   2   0.225302   256   32   12288   74619121   8192
160   2   0.225460   288   32   12288   74530048   7281
160   2   0.225420   320   32   12288   74576719   6553
