ALPHA  maxOcc   arithThr   ITER   BS   SMEM  maxLat   warps
32   4   0.172939   64   128   12288   90972958   107520
32   4   0.174093   96   128   12288   90374614   71680
32   4   0.174237   128   128   12288   90319007   53760
32   4   0.174126   160   128   12288   90542630   43008
32   4   0.174759   192   128   12288   90060743   35840
32   4   0.174865   224   128   12288   90032543   30720
32   4   0.175067   256   128   12288   89915776   26880
32   4   0.175290   288   128   12288   89808439   23892
32   4   0.175087   320   128   12288   89942151   21504
32   3   0.129688   32   96   12288   121290058   215040
32   3   0.131018   64   96   12288   120071310   107520
32   3   0.131912   96   96   12288   119271301   71679
32   3   0.132139   128   96   12288   119068753   53760
32   3   0.132191   160   96   12288   119028761   43008
32   3   0.132260   192   96   12288   118984654   35838
32   3   0.132363   224   96   12288   118921300   30720
32   3   0.132497   256   96   12288   118795174   26880
32   3   0.132541   288   96   12288   118758006   23892
32   3   0.132657   320   96   12288   118665322   21504
32   2   0.087166   32   64   12288   180456810   215040
32   2   0.087322   64   64   12288   180144111   107520
32   2   0.087992   96   64   12288   178792195   71680
32   2   0.088250   128   64   12288   178272178   53760
32   2   0.088696   160   64   12288   177387311   43008
32   2   0.088627   192   64   12288   177551527   35840
32   2   0.088611   224   64   12288   177590343   30720
32   2   0.088575   256   64   12288   177666919   26880
32   2   0.088728   288   64   12288   177367388   23892
32   2   0.088681   320   64   12288   177500396   21504
